licenseNo,name,address,phone,lat,lng,refractometer,eyeChart,licensedOn
PHMB220183670022082200004,안경매니져반석점,"대전광역시 유성구 반석로 63, 1층 (반석동)",042-822-2884,36.3904773,127.3075529,1,1,2018-11-30
PHMB220183040033082200005,오렌즈 건대입구점,"서울특별시 광진구 능동로 103, 1층 2-2호 (화양동)",02-499-9333,37.5404985,127.070403,1,1,2018-11-29
PHMB220184820026082200009,다비치안경 순천연향점,"전남광주통합특별시 순천시 연향3로 5, 보임빌딩 1층 (연향동)",061-721-1357,34.9509798,127.5164304,2,2,2018-11-28
PHMB220183220033082200013,엘레강스안경원,"서울특별시 강남구 광평로19길 15, 102호 (일원동, 목련타운아파트)",02-451-2551,37.4849724,127.0851565,2,1,2018-11-27
PHMB220234950018082200001,eyefactory,"전남광주통합특별시 무안군 삼향읍 남악2로22번길 30-33, 상가동 107·108호",061-283-1883,34.8060882,126.4594196,1,1,2018-11-26
PHMB220184050148082200004,룩옵틱컬AK&기흥점,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 힐스테이트 기흥)",,37.2747527,127.1174178,2,1,2018-11-26
PHMB220184050148082200003,아프리카 안경,"경기도 용인시 기흥구 신고매로 124, B1층 (고매동)",,37.2251225,127.1195261,2,1,2018-11-23
PHMB220185690045082200011,다비치안경조치원점,세종특별자치시 조치원읍 새내로 87,044-868-0505,36.5997966,127.2980607,3,3,2018-11-22
PHMB220183400013082200001,다비치안경 부산기장시장점,부산광역시 기장군 기장읍 차성동로 104,051-724-6900,35.2471462,129.2169891,2,2,2018-11-22
PHMB220183000034082200002,으뜸50안경 대학로점,"서울특별시 종로구 대학로 144, 중원빌딩 2층 227,228,229,230,231,232호 (혜화동)",02-747-5707,37.5840834,127.0020431,1,1,2018-11-21
PHMB220184190023082200005,천금당안경콘택,"강원특별자치도 원주시 치악로 1775, 1층 (개운동)",033-734-7599,37.3412872,127.9554009,1,1,2018-11-20
PHMB220183860384082200005,두쏠아이부천상동점,"경기도 부천시 원미구 길주로 105, 세이브존백화점 지하1층 101호 일부호 (상동)",,37.5065203,126.7537085,1,1,2018-11-20
PHMB220183670022082200003,스타안경원,"대전광역시 유성구 문지로 300, 108호 (문지동, 효성해링턴플레이스)",042-863-7141,36.3942996,127.4082357,1,1,2018-11-20
PHMB220185690045082200010,오렌즈세종나성점두리본안경원,"세종특별자치시 한누리대로 211, 세종퍼스트타워 110,111호 (나성동)",044-868-4395,36.4836252,127.2594054,2,1,2018-11-16
PHMB220185530021082200011,REVE(레브)안경원,"경기도 화성시 만세구 남양읍 시청로 119, 103,104호",,37.2006859,126.8263227,1,1,2018-11-16
PHMB220183110032082200004,으뜸50안경,"서울특별시 은평구 통일로 845, 신한은행 2층 (대조동)",02-356-9127,37.6186901,126.9209591,1,1,2018-11-16
PHMB220183110032082200003,글라스벤안경원,"서울특별시 은평구 서오릉로 152, 1층 (갈현동)",,37.6121985,126.916196,1,1,2018-11-14
PHMB220183030033082200006,베도베네(VEDOBENE),"서울특별시 성동구 무학로 14, 1층 (도선동)",02-2296-3927,37.5654634,127.0301674,1,1,2018-11-14
PHMB220185310029082200003,아슬란안경원,"경상남도 진주시 충의로 119, B층 103호 (충무공동)",,35.1746557,128.1531306,1,1,2018-11-13
PHMB220185600005082200001,김안경,경기도 포천시 일동면 화동로 1055,031-535-5100,37.9578233,127.3174709,1,1,2018-11-12
PHMB220205310029082200001,파리글라스(PARIS GLASS),"경상남도 진주시 진주대로 1095, 한화갤러리아백화점 7층 (평안동)",055-791-1930,35.1968481,128.0822945,1,1,2018-11-09
PHMB220183930162082200004,으뜸플러스안경,"경기도 안산시 상록구 용신로 390, 현대프라자 3층 301호 (본오동)",,37.301503,126.8653894,1,1,2018-11-09
PHMB220183130033082200011,오렌즈상암DMC점,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 제알 101호 (상암동)",02-2132-8558,37.5795222,126.8902961,1,1,2018-11-09
PHMB220183620020082200002,으뜸50안경,전남광주통합특별시 북구 우치로 88-1 (용봉동),,35.175417,126.9127479,0,0,2018-11-08
PHMB220183740033082200004,비즈안경 위드렌즈 수원인계점,"경기도 수원시 팔달구 효원로265번길 36, 혁재빌딩 3층 (인계동)",031-225-1603,37.2637274,127.031502,1,1,2018-11-08
PHMB220185710108082200004,일점이안경원,"충청북도 청주시 흥덕구 복대로 179, 메디포스빌딩 1층 (복대동)",043-231-2102,36.6325052,127.4403915,1,1,2018-11-01
PHMB220184670076082200004,안경매니져군산대점,"전북특별자치도 군산시 대학로 549, 101호 (미룡동)",063-462-3323,35.9464189,126.6855693,1,1,2018-11-01
PHMB220185690045082200008,오렌즈조치원역점,"세종특별자치시 조치원읍 조치원2길 5, 1층",044-868-8377,36.6011371,127.297521,1,1,2018-10-30
PHMB220184600019082200001,아이젠트리 & 렌즈베리 충남도청점,"충청남도 홍성군 홍북읍 청사로150번길 20, 광명헤세드 108,109호",041-634-1007,36.6571433,126.6806661,1,1,2018-10-30
PHMB220183220033082200012,아이갤러리안경원,"서울특별시 강남구 삼성로 626, k빌딩 1,2층 (삼성동)",02-543-9204,37.5157336,127.0521577,2,1,2018-10-30
PHMB220185710106082200004,이오안경,충청북도 청주시 상당구 사직대로 367-1 (북문로2가),043-224-9990,36.6371903,127.4880736,11,1,2018-10-29
PHMB220183650023082200003,아이라이크(EYE LIKE),"대전광역시 중구 계백로 1681-1, 1층 (오류동)",042-535-4686,36.3210974,127.406277,2,1,2018-10-29
PHMB220183700018082200004,눈길안경,울산광역시 남구 대학로 102 (무거동),052-249-2213,35.5440701,129.2604677,2,2,2018-10-26
PHMB220185590021082200004,아이루크,"경기도 양주시 백석읍 양주산성로 600, 1층",031-877-0964,37.7871642,126.98732,2,1,2018-10-25
PHMB220185080036082200002,오늘맑음안경원,"경상북도 구미시 선산읍 선산대로 1408, 1층",,36.2402427,128.304422,1,1,2018-10-25
PHMB220184640131082200008,세컨페이스전주점,"전북특별자치도 전주시 완산구 용머리로 62, 국민은행효자동지점 1층 (효자동1가)",,35.8063907,127.1170836,1,2,2018-10-25
PHMB220183740032082200003,다비치안경 호매실 홈플러스앞점,"경기도 수원시 권선구 금곡로 205, 해피라움 1,2층 114,205,206호 (금곡동)",031-296-3579,37.2744474,126.952847,3,3,2018-10-25
PHMB220183430019082200003,글라스스토리대구평리점,"대구광역시 서구 국채보상로 316, 203동 101호 (평리동, 평리롯데캐슬)",053-567-0171,35.8717784,128.5657314,1,1,2018-10-25
PHMB220185350029082200005,글라스온안경,"경상남도 김해시 삼계중앙로 66, 1층 101호 (삼계동)",,35.260715,128.872275,1,1,2018-10-24
PHMB220183110032082200002,으뜸플러스안경원,"서울특별시 은평구 불광로 37, 2층 (불광동)",,37.6114379,126.929657,0,0,2018-10-24
PHMB220183820050082200008,다비치안경 민락2지구점,"경기도 의정부시 천보로 37, 해동 lll(쓰리) 타워 1층 103호 (민락동)",,37.7435772,127.0962259,2,2,2018-10-23
PHMB220185710106082200003,이노티안경,"충청북도 청주시 상당구 단재로 312, 142동 120,121호 (방서동, 방서중흥에스클래스)",043-294-2468,36.6017674,127.5013941,1,1,2018-10-22
PHMB220185540016082200005,잘보이는안경,"경기도 광주시 경충대로 1430, 지하층 102호 (쌍령동, 대광로제비앙)",031-766-8776,37.3979764,127.2753187,1,1,2018-10-19
PHMB220183370022082200001,아이컬렉션 위드렌즈 연제구청점,"부산광역시 연제구 연수로 103, 101동 1층 109호 (연산동, 시청스마트더블유아파트)",051-867-2856,35.1758827,129.0821687,1,1,2018-10-19
PHMB220183230034082200006,다비치안경송파사거리점,"서울특별시 송파구 송파대로 391, 1층 (석촌동)",,37.5023685,127.1092864,2,2,2018-10-19
PHMB220183070034082200001,으뜸50안경,"서울특별시 성북구 도봉로 25, 2층 (길음동)",02-988-0508,37.611638,127.0299088,1,1,2018-10-19
PHMB220184050148082200002,뮤즈 안경,"경기도 용인시 기흥구 강남로 13, 칼리지포인트 403호 (구갈동)",031-285-1019,37.2719722,127.1268798,2,1,2018-10-18
PHMB220185530021082200010,이츠안경,"경기도 화성시 효행구 봉담읍 수영로 61-7, 1층 103호 (우방아이유쉘 2단지)",031-297-0188,37.2360643,126.955963,1,1,2018-10-17
PHMB220185370025082200001,아이젠트리 연초농협점,"경상남도 거제시 연초면 거제북로 26, 연초농협 1층",,34.913614,128.6549775,1,1,2018-10-17
PHMB220183250021082200002,젠틀맨안경,"부산광역시 중구 국제시장2길 5, 창선상가 (창선동2가)",051-254-6338,35.1001447,129.028351,1,1,2018-10-16
PHMB220183190033082200003,으뜸플러스,"서울특별시 동작구 노량진로 152, 박이비인후과 2층 (노량진동)",02-816-8119,37.5135579,126.9426119,1,1,2018-10-16
PHMB220183830263082200004,으뜸플러스안경 안양범계점,"경기도 안양시 동안구 평촌대로223번길 59, 서련코아빌딩 3층 301호 (호계동)",031-388-8887,37.3902407,126.9523357,1,1,2018-10-15
PHMB220185710108082200003,알로뷰안경,"충청북도 청주시 흥덕구 서부로 1291, 홈플러스 청주점 (가경동)",070-4114-1010,36.6155726,127.4422202,0,0,2018-10-12
PHMB220183040033082200004,큐브(CUBE)안경,"서울특별시 광진구 아차산로 537-17, 1층 19호 (광장동, 광장힐스테이트)",02-454-9788,37.5433008,127.0994394,1,1,2018-10-12
PHMB220183830263082200003,함안경,"경기도 안양시 동안구 안양판교로 20, 신한데뷰오피스텔 107-1호 (관양동)",031-423-0901,37.4003308,126.9778835,1,1,2018-10-11
PHMB220183220033082200011,오렌즈 압구정로데오점,"서울특별시 강남구 압구정로50길 11, 남송빌딩 (신사동)",,37.5275766,127.0380847,1,1,2018-10-11
PHMB220243540021082200004,룩안경콘택트,"인천광역시 부평구 길주로547번길 5, 두리빌딩 3층 203호 (갈산동)",,37.507919,126.7230205,1,1,2018-10-10
PHMB220183310024082200007,아이젠트리 안경 대연점,"부산광역시 남구 수영로 261, 101호 (대연동, 대연 SK VIEW Hills)",,35.1371552,129.0940333,2,1,2018-10-10
PHMB220184450014082200002,광혜원 안경원,"충청북도 진천군 광혜원면 장기길 98, 1층",043-537-1009,36.9899426,127.4451783,1,1,2018-10-08
PHMB220183300024082200003,아이피아안경동래점,"부산광역시 동래구 중앙대로 1523, SKHUBSKY 지하1층 (온천동)",051-553-1080,35.2214785,129.0855329,1,1,2018-10-08
PHMB220183940138082200004,으뜸50안경(화정점),"경기도 고양시 덕양구 화신로272번길 58, 영프라자빌딩 305호 (화정동)",031-972-1882,37.6337681,126.8319916,2,1,2018-10-05
PHMB220183430019082200002,안경매니져안경원,"대구광역시 서구 평리로 261, 1층 (중리동)",053-525-3979,35.8632608,128.5520513,1,1,2018-10-02
PHMB220184450014082200001,스위스안경&렌즈미 충북혁신도시점,"충청북도 진천군 덕산읍 시가로 14, 110호,109호",043-534-0102,36.9025845,127.533548,1,1,2018-10-01
PHMB220183820050082200007,아이젠트리 렌즈나인 금오점,"경기도 의정부시 청사로48번길 19, 세하메디칼스타 103호 (금오동)",,37.7531043,127.0706798,2,2,2018-10-01
PHMB220183820050082200006,글라스 코드,"경기도 의정부시 비우로 85, 1층 (녹양동)",,37.7585505,127.0361292,1,1,2018-09-27
PHMB220184820026082200008,눈에눈안경,"전남광주통합특별시 순천시 오천3길 32, 1층 (오천동)",061-741-5527,34.9324168,127.4945276,1,1,2018-09-21
PHMB220184820026082200007,글라스온,"전남광주통합특별시 순천시 해룡면 향매로 59, 신대타운 1층 117-3호호",,34.934806,127.546112,2,1,2018-09-20
PHMB220184040023082200005,유노우 아이어블,"경기도 하남시 미사강변중앙로 173, 미사 리버에비뉴 201호 (망월동)",031-795-8122,37.5621607,127.1901458,2,1,2018-09-18
PHMB220183510513082200003,더봄안경원,"인천광역시 미추홀구 소성로 101, 1일부층 (학익동)",070-4062-7210,37.4447827,126.660373,3,1,2018-09-18
PHMB220184810029082200004,낭만안경,"전남광주통합특별시 여수시 여서1로 7, 1층 101호 (여서동)",061-653-8817,34.749594,127.7001773,1,1,2018-09-17
PHMB220184070023082200005,으뜸50안경 이천점,"경기도 이천시 중리천로 76, 라온펠리스 2층 205호 (중리동)",031-637-1103,37.2785732,127.4456278,2,1,2018-09-17
PHMB220183110032082200001,다비치안경원응암이마트옆점,"서울특별시 은평구 은평로 99, 1층 (응암동)",02-353-1357,37.6000455,126.9186108,1,2,2018-09-17
PHMB220183510513082200002,안경진정성 도화점,"인천광역시 미추홀구 숙골로 100, 광장프라자 101,102호 (도화동)",032-872-2001,37.4711754,126.6628476,1,1,2018-09-14
PHMB220184760012082200001,레몬트리안경원,전북특별자치도 임실군 임실읍 운수로 33-2,063-642-4031,35.6143446,127.2845119,1,1,2018-09-13
PHMB220185680060082200003,아이랜드안경원,"충청남도 당진시 당진중앙2로 211-15, 서해빌딩 101동 1층 3,4호 (읍내동)",,36.8974418,126.6344722,1,1,2018-09-12
PHMB220183360024082200002,이노티안경 명지국제신도시점,"부산광역시 강서구 명지국제5로 42, 동진빌딩 102호 (명지동)",051-207-1115,35.0978471,128.9202093,2,1,2018-09-11
PHMB220183120033082200005,시소안경원 신촌점,"서울특별시 서대문구 명물길 19, 경오빌딩 3층 (창천동)",02-6369-9709,37.5580395,126.937576,2,1,2018-09-10
PHMB220183380023082200001,안경본데이 수영점,"부산광역시 수영구 수영로 724, 1층 (광안동)",051-752-0110,35.1684084,129.1184647,1,1,2018-09-07
PHMB220185690045082200007,일공공일안경콘택트(세종점),"세종특별자치시 한누리대로 2270, 스타뷰타워 101,102,201,202호 (대평동)",044-868-6695,36.4728638,127.2762951,3,3,2018-09-06
PHMB220183940139082200005,킴스옵틱안경,"경기도 고양시 일산동구 일산로 450, 수신빌딩 (정발산동)",,37.6740582,126.7770522,2,1,2018-09-06
PHMB220183620020082200001,아쿠아이즈 렌즈타운,전남광주통합특별시 북구 하서로483번길 2 (본촌동),,35.2178777,126.877516,2,1,2018-09-04
PHMB220184000018082200003,아이원안경,"경기도 오산시 내삼미로 89, 스마트캐슬 1층 108호 (수청동)",031-373-0201,37.1704388,127.0657302,2,1,2018-09-04
PHMB220184090023082200007,비쥬얼팩토리,"경기도 김포시 김포한강8로 169, 신유프라자 1층 (마산동)",031-997-8964,37.6377231,126.643718,2,1,2018-08-31
PHMB220183930154082200005,에담안경원,경기도 안산시 단원구 달미로 67 (선부동),031-403-0988,37.3420621,126.8147371,2,1,2018-08-31
PHMB220185590021082200003,다비치안경 양주고읍점,"경기도 양주시 부흥로 1936, 다온프라자 1층 104호 (광사동)",031-848-1357,37.7947909,127.077762,2,2,2018-08-30
PHMB220183600020082200004,아이데코 안경공장,"전남광주통합특별시 서구 상무대로 823, 1-2층 (치평동)",,35.1489386,126.852345,2,2,2018-08-29
PHMB220184670076082200003,군산한빛안경원,"전북특별자치도 군산시 월명로 277, 2층 (수송동)",,35.9689507,126.7151362,1,1,2018-08-28
PHMB220184090023082200006,아이샵안경원,"경기도 김포시 김포한강1로 227, 광장프라자 102.103호 (운양동)",,37.6542518,126.6825279,1,1,2018-08-28
PHMB220183530019082200004,으뜸50안경콘택트,"인천광역시 남동구 성말로 10, 효명프라자 (구월동)",032-425-6505,37.4453072,126.7014229,2,1,2018-08-28
PHMB220183010033082200012,더안경,"서울특별시 중구 다산로 32, 105호 (신당동, 남산타운)",02-2231-4059,37.5491325,127.0091579,1,1,2018-08-27
PHMB220184640131082200007,렌즈타운,전북특별자치도 전주시 덕진구 명륜4길 20 (덕진동1가),063-236-6670,35.8436048,127.1271444,0,1,2018-08-23
PHMB220183740032082200002,안경마을,"경기도 수원시 권선구 세권로 32-1, 1층 (세류동)",031-232-4415,37.2596228,127.0078019,1,1,2018-08-23
PHMB220183310024082200006,마이스터 안경 비젼케어,"부산광역시 남구 분포로 145, 2층 2062호 (용호동, 더블유)",051-621-0992,35.1336372,129.1126798,1,1,2018-08-23
PHMB220185080036082200001,탑클래스안경원,경상북도 구미시 산동면 신당1로4길 20,,36.1559761,128.4303986,1,1,2018-08-21
PHMB220183130033082200007,옵틱라이프,"서울특별시 마포구 와우산로23길 50, 3층 (서교동)",02-6405-7007,37.5551487,126.9235907,2,1,2018-08-21
PHMB220183230034082200005,안경에반하다,"서울특별시 송파구 오금로 494, 1층 (거여동)",,37.493282,127.1434704,1,1,2018-08-20
