ykiho,name,kind,sido,sigungu,address,phone,homepage,lat,lng,doctors,openedOn,eyeDoctors,hours,lunch,recv,place
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,진접성모안과의원,clinic,경기,남양주시,"경기도 남양주시 진접읍 해밀예당1로 220, 507호 (M타워)",031-571-6699,http://www.LASIKnara.com,37.7200978,127.2026542,1,20101126,1,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1400""]}",13시00분~14시00분,09시00분~18시,경기도 남양주시 진접읍 금곡리 1042번지 M타워 빌딩 5층 진접 성모안과
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,오영돈안과의원,clinic,경기,동두천시,"경기도 동두천시 중앙로 269, (생연동)",031-862-6708,,37.9055354,127.053786,1,19880130,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,우리들안과의원,clinic,경기,동두천시,"경기도 동두천시 지행로 49, 4층 (지행동, 청솔프라자)",031-867-8852,http://blog.naver.com/wrdophclinic,37.892707,127.0528145,1,20110427,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ3OSQ0NjE0ODEjNzEjJDEjJDgjJDgz,푸른하늘안과의원,clinic,경기,동두천시,"경기도 동두천시 동두천로 119, 3층 301호 (지행동, 지행역프라자)",031-859-0075,,37.8920677,127.0546205,1,20000315,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQyNjE0ODEjNDEjJDEjJDQjJDgz,강대수안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 215, (심곡본동)",032-664-0011,http://,37.4835649,126.7794272,1,19891123,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjEyMjIjNDEjJDEjJDgjJDgz,김안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 240-1, (심곡본동)",032-664-1600,,37.4829116,126.7821522,1,19850503,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQzNjE4MzIjODEjJDEjJDYjJDgz,닥터두안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 범안로 117, 4층 409호 (범박동, 현대리치모아)",032-341-2027,,37.4712481,126.8096277,1,20160823,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,부천센트럴안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 옥길로 111, 드림탑프라자 601호 (옥길동)",032-228-6000,,37.4671064,126.8218423,1,20191213,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,부천안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 210-1, (심곡본동, 2층)",032-651-3950,,37.4831524,126.7787086,1,19760722,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1300""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1400""]}",,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,부천한빛안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 203, 201호 (심곡본동, 서전빌딩)",032-651-3875,,37.483757,126.7781653,1,20060217,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjNjEjJDEjJDQjJDgz,연세성모안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 505, 4층 401~403, 408-1, 409-411호 (괴안동, 역곡하이뷰)",032-224-7588,,37.4844138,126.8111706,1,20220214,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDIjJDgz,한사랑안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 소사로 191, 4층 (소사본동, 소사메디컬)",032-341-8575,,37.4753614,126.7953046,1,20121107,1,"{""0"": [""0009"", ""0018""], ""1"": [""0009"", ""0018""], ""2"": [""0009"", ""0013""], ""3"": [""0009"", ""0018""], ""4"": [""0009"", ""0018""], ""5"": [""0009"", ""0013""]}","오후1시에서 오후2시까지 ,,수요일은  점심시간 없음",09시00분-18시00분 .수요일은  09 시 부터 13 시,"소사메디컬빌딩,4층"
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,한세성모안과의원,clinic,경기,부천소사구,"경기도 부천시 소사구 경인로 509, 우남타워 502호 (괴안동)",032-348-1119,http://www.hseye.kr/,37.4846075,126.8116789,1,20050303,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4OSQzNjE0ODEjNzEjJDEjJDgjJDgz,미소안과의원,clinic,경기,부천오정구,"경기도 부천시 오정구 역곡로 470, (고강동)",032-677-5810,,37.5265466,126.8163423,2,20031016,2,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjNDEjJDEjJDgjJDgz,부천밝은안과의원,clinic,경기,부천오정구,"경기도 부천시 오정구 소사로 754, (원종동)",032-683-7787,,37.5232578,126.8052029,1,20030303,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQwMyQyNjE0ODEjNzEjJDEjJDgjJDgz,성모안과의원,clinic,경기,부천오정구,"경기도 부천시 오정구 소사로 758, (원종동)",032-677-5853,,37.5236777,126.8052022,1,19900426,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,연세드림안과의원,clinic,경기,부천오정구,"경기도 부천시 오정구 소사로 713, 501호,502호 (원종동)",032-679-1001,,37.5196572,126.8045934,1,20150421,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNDEjJDEjJDgjJDgz,연세진안과의원,clinic,경기,부천오정구,"경기도 부천시 오정구 소사로 752, (원종동)",032-682-1075,,37.523117,126.8051309,1,20060504,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz,김진갑안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 부천로 19, (심곡동)",032-663-1902,http://www.365eye.co.kr/,37.4861152,126.7828854,2,19940718,2,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1600""]}",13시00분~14시00분,09시30분~18시00분,벨마리에웨딩홀
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,대성안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 부천로 81, 보림빌딩 3~4층 (심곡동)",032-661-3100,,37.491739,126.7841509,2,20001214,2,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,명안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 신흥로 228, 5층 (중동, 메디타워)",032-324-2155,,37.5040902,126.7763597,1,19970501,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,밝음나눔안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 280, 프리머스 부천타워 701호~740호 (중동)",032-710-7542,,37.5028819,126.7732053,1,20250813,1,,,,
JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEyMjIjNTEjJDEjJDIjJDgz,부천리더스안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 91, 4층 407호~410호 (상동, 비잔티움 상동)",032-322-0110,,37.5062887,126.7525984,2,20250620,2,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNDEjJDEjJDgjJDgz,부천사랑안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 부천로90번길 8, 7층 (원미동)",032-217-7333,,37.4920261,126.7848137,2,20150629,2,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ2MiQzNjEyMjIjODEjJDEjJDYjJDgz,부천세브란스안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 237, 중동메디칼 (중동)",032-322-2556,,37.5045118,126.7689239,1,20001201,1,"{""0"": [""0900"", ""1730""], ""1"": [""0900"", ""1730""], ""2"": [""0900"", ""1730""], ""3"": [""0900"", ""1730""], ""4"": [""0900"", ""1730""], ""5"": [""0900"", ""1200""]}",12:30~14:00,"09:00 ~ 12:30 , 14:00 ~ 17:30",부천시청 큰도로에서 문예사거리 국민은행 옆건물 새마을금고 3층
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,부천연세안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 부천로 20, 2층 (심곡동, 삼영빌딩)",032-664-2100,,37.4860272,126.7835458,1,20000129,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,부천한결안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 87, 에이플러스 201호 (상동)",032-328-7511,,37.5063173,126.7519558,2,20030120,2,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNTEjJDEjJDIjJDgz,새로운세상안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 신흥로 187, 부천농업협동조합 2층 일부호 (중동)",032-329-8224,,37.5003228,126.7764808,1,20230821,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQ2MiQzNjEwMDIjNDEjJDEjJDQjJDgz,서안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 중동로 166, 2층 (중동, 건영상가)",032-611-2521,,37.4937699,126.7679423,1,19940426,1,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1500""]}",13:00 ~ 14:00,,부천 서안과
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,서울베스트안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 246, 부천중동리슈빌엔클래스 2층 201A1,201A2,201B호 (중동)",032-229-4000,,37.5033357,126.7696068,1,20210702,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,성가김안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 부천로 42, 부천중앙프라자 (심곡동)",032-667-5600,,37.4880185,126.7840389,1,20011129,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,윤안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 역곡로 3, 502호 (역곡동, 역곡덕지빌딩)",032-341-9017,,37.4856217,126.811426,1,19911105,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNjEjJDEjJDgjJDgz,참밝은안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 역곡로 7, 402호 (역곡동, 스카이빌딩)",032-343-0114,,37.4860311,126.8113145,1,20070625,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQxMyQyNjEyMjIjNzEjJDEjJDgjJDgz,플러스안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 상동로 90, 메가플러스빌딩 301호 (상동)",032-218-5001,,37.5051724,126.7537185,1,20030324,1,"{""0"": [""0930"", ""1800""], ""1"": [""0930"", ""1800""], ""2"": [""0930"", ""1800""], ""3"": [""0930"", ""1800""], ""4"": [""0930"", ""1800""], ""5"": [""0930"", ""1300""]}",13시00분-14시00분,09시30분-18시00분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQxMyQyNjEyMjIjNDEjJDEjJDQjJDgz,하나서울안과의원,clinic,경기,부천원미구,"경기도 부천시 원미구 길주로 181, 골든벨타워 2층 (중동)",032-328-0071,http://www.hanaeye.co.kr/,37.5053065,126.7626388,3,20110103,3,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,굿아이연세안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 운중로 249, 301호,302호 (판교동)",031-463-5777,,37.3896478,127.0906976,1,20000721,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQ4OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,더본안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 야탑로81번길 10, 분당아미고타워 2층 211,212호, 6층 607호 (야탑동)",031-778-7523,,37.4105955,127.1282197,2,20240328,2,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQzNjEyMjIjNzEjJDEjJDgjJDgz,리지안안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 돌마로 68, 211호 3층일부호 (구미동, 분당프라자)",031-719-7582,http://www.bundangclean.com,37.3496446,127.1095409,5,20020826,5,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1500""]}",점심시간 없이 교대진료,9시00분~18시30분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjODEjJDEjJDYjJDgz,마리안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 내정로17번길 2, 4012호 (정자동, 한솔프라자)",716-5175,,37.3621395,127.1144804,1,20050221,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDQjJDgz,바른서울안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 느티로 27, 하나플라자빌딩 206,207,501호 (정자동)",031-716-0111,,37.3687953,127.1075046,3,20171101,3,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,분당서울안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 분당로53번길 20, 이랜드분당프라자 501호 (서현동)",781-7400,http://www.snueye.com,37.3841229,127.1226448,1,20010626,1,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1300""]}",13:00 ~ 14:00,09:00 ~ 18:20,분당구 분당로53번길 분당이랜드프라자 5층 1호
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNDEjJDEjJDgjJDgz,분당안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 407,408,409-1,410호 (야탑동)",703-6464,,37.4109685,127.1292477,4,19990419,4,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNjEjJDEjJDQjJDgz,분당연세독수리안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 서현로210번길 20, 3층 (서현동, 코코프라자)",702-7582,http://www.bundangeye.com,37.3858444,127.1240452,2,20001226,2,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,분당연세플러스안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 성남대로 168, 501호(일부), 502~505호 (금곡동, 미도프라자)",031-714-3232,https://www.pluseye.co.kr/,37.3508865,127.1094943,5,20030317,5,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1400""]}",13시00분~14시00분,오전 9시~오후 6시 00분,미도프라자5층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,서현안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 돌마로 478, 202,203호 (서현동, 효자촌프라자)",031-781-9700,,37.3769796,127.1334348,2,20060801,2,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1600""]}",13시00분 - 14시00분,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,성모e안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 운중로 135, 더원스퀘어 503,504호 (운중동)",031-8016-8757,,37.3919471,127.0781514,1,20200401,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 돌마로356번길 3, 그랜드빌딩 4층 405호 (수내동)",031-726-8900,,37.3697159,127.1233299,1,20150611,1,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0930"", ""1400""]}",오후 1시-오후 2시,오전 9시30분-오후 6시30분,수내 3동 주민센터
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQxMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,알파서울안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 판교역로 152, 알파돔타워 지하1층 일부호 (백현동)",1544-5199,https://www.alphaeyeclinic.com,37.3942126,127.1102892,2,20240513,2,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz,야탑서울안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 야탑로81번길 10, 402호 (야탑동, 아미고타워)",031-622-1588,http://www.yatapeye.com/,37.4105955,127.1282197,1,20100406,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDQjJDgz,연세김남수안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 백현로101번길 16, 409~413호 (수내동, 대덕프라자)",711-0075,http://kimanmsu.co.kr,37.377023,127.1128823,1,20021214,1,"{""0"": [""0930"", ""1700""], ""1"": [""0930"", ""1700""], ""2"": [""0930"", ""1700""], ""3"": [""0930"", ""1700""], ""4"": [""0930"", ""1700""], ""5"": [""0930"", ""1130""]}",12:30 ~ 14:00,9:30~4:00,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQ3IyQwMCQyNjE0ODEjODEjJDEjJDIjJDgz,정보원안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 돌마로 87, 3층 304호 (금곡동, 골드프라자)",717-2020,,37.3503915,127.1117463,1,19951204,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,최숙경안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 미금로 48, 302호 (구미동, 오성프라자)",711-0056,,37.3377441,127.1165279,1,19940525,1,"{""0"": [""0930"", ""1730""], ""1"": [""0930"", ""1230""], ""2"": [""0930"", ""1730""], ""3"": [""1400"", ""1730""], ""4"": [""0930"", ""1730""], ""5"": [""0930"", ""1300""]}",12시30분~2시,9시30분~5시,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,판교연세독수리안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 대왕판교로606번길 39, 럭스타워 501,601,602,603호 (삼평동)",8017-1234,http://www.bundangeye.com,37.3964751,127.1115188,3,20120227,3,"{""0"": [""0930"", ""1830""], ""1"": [""0930"", ""1830""], ""2"": [""0930"", ""1830""], ""3"": [""0930"", ""1830""], ""4"": [""0930"", ""1830""], ""5"": [""0900"", ""1300""]}",PM 13시 -PM 14시,,신분당선 판교역
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,판교잘보는연세안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 대왕판교로606번길 58, 판교푸르지오월드마크 2-44호, 2-45호 (삼평동)",031-8039-6631,,37.3955563,127.113551,1,20230406,1,"{""0"": [""0900"", ""1830""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1400""]}",13:00-14:00,08:50-18:20,판교푸르지오월드마크 상가 2층에 위치. (지하)판교롯데마트입점
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ4OSQ0NjEwMDIjNTEjJDEjJDYjJDgz,하늘빛안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 내정로 172, 502호 (수내동, 성지상가)",719-5556,,37.3736466,127.1199656,1,20030530,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNjEjJDEjJDQjJDgz,홍안과의원,clinic,경기,성남분당구,"경기도 성남시 분당구 성남대로 926, 508호 (야탑동, 분당메트로빌딩)",707-2580,,37.4125779,127.129292,1,19941231,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,김안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 수정로 182, 2층 (신흥동)",031-721-8932,,37.4431894,127.1402095,1,19930515,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDQjJDgz,밝은성모안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 산성대로 247, 10층 (신흥동)",031-743-3337,,37.4400957,127.1446013,1,20190225,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울삼성안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 수정로 116, 4층 (수진동)",031-752-2016,,37.4410507,127.1332127,2,20160325,2,"{""0"": [""0900"", ""1800""], ""1"": [""0900"", ""1800""], ""2"": [""0900"", ""1800""], ""3"": [""0900"", ""1800""], ""4"": [""0900"", ""1800""], ""5"": [""0900"", ""1400""]}",13시00분~14시00분,17:30 접수마감,태평역
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,성남센트럴안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 산성대로 267, 401~405,432~435호 (신흥동)",031-748-7779,,37.441324,127.1464467,3,20210210,3,"{""0"": [""0900"", ""2000""], ""1"": [""0900"", ""1830""], ""2"": [""0900"", ""1830""], ""3"": [""0900"", ""1830""], ""4"": [""0900"", ""1830""], ""5"": [""0900"", ""1500""]}",13:00 ~ 14:00,,신흥역 3번출구
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,아름다운눈안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 수정로 210, 2층 (신흥동)",031-734-1541,,37.4441603,127.1431817,1,20000113,1,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,엠에스안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 위례광장로 310, 우성트램타워 우성트램타워 A동 305,306,307,308,309,310호 (창곡동)",02-6672-1001,,37.4727085,127.1429284,2,20161229,2,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE4MzIjNTEjJDEjJDIjJDgz,여름안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 수정로 341, 산성역포레스티아아파트 동문상가동 301,302호 (신흥동)",031-731-1760,,37.4544223,127.149399,1,20220921,1,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3MiQzNjE4MzIjNDEjJDEjJDQjJDgz,연세안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 수정로 106, 303호 (수진동)",031-721-0075,http://www.nlasik.co.kr,37.4407268,127.1322097,3,20050103,3,,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,올라안과의원,clinic,경기,성남수정구,"경기도 성남시 수정구 위례동로 153, 에이플타워 410, 906호 (창곡동)",031-721-2002,,37.4734999,127.1501737,1,20161202,1,,,,
